split,conversation_id,tweet_id,brand,created_at,customer_text,keyword_hint,intent,labeler,notes,is_gold
train,2887420,2887420,AppleSupport,2017-11-28 06:55:36+00:00,@AppleSupport Hi - could you please please please disable the feature that automatically capitalises words in your contacts while typing? It is So Damn Annoying.,complaint_feedback,complaint_feedback,Aryan,customer is getting frustrated with that issue,False
train,1734390,1734390,AppleSupport,2017-11-07 03:56:44+00:00,The new ft sound is soooooo terrible ...@115858 can u please switch it back,complaint_feedback,complaint_feedback,Aryan,,False
train,36648,36648,AppleSupport,2017-11-01 13:56:39+00:00,"@115858 Now i feel so tired with iOS 11,i think better days just only in old iOS before 11.Too many bug,lag,poor battery.Sorry &amp; Goodbye iOS.",software_issue,software_issue,Aryan,,False
train,2037734,2037734,AppleSupport,2017-11-07 02:19:03+00:00,@AppleSupport  every time when I on @68710 ... my screen blast with last one year notifications,hardware_issue,software_issue,Aryan,unexpected behaviour,False
train,1975846,1975846,AppleSupport,2017-11-01 16:40:45+00:00,iOS 11.1 released but the bugs still exist on my iPhone 7 as they did before #apps are hanging the phone gets hanged @115858 @AppleSupport,software_issue,software_issue,Aryan,,False
train,2117135,2117135,AppleSupport,2017-11-08 05:19:21+00:00,These exclamation &amp; question marks pissing me off.... about to throw my whole phone away @115858,other,complaint_feedback,Aryan,customer expresses frustration,False
train,1245991,1245991,AppleSupport,2017-10-16 03:02:39+00:00,@AppleSupport iOS 11.0.3 and still having the battery drain issue. Thanks for this Apple ðŸ˜‚,software_issue,software_issue,Aryan,,False
train,1211772,1211772,AppleSupport,2017-10-25 03:55:48+00:00,@AppleSupport Just updated from 10 to the latest iOS 11 on my iPhone 7plus  phone screen unresponsive many times in just a day since. ðŸ¤”ðŸ˜¡,software_issue,software_issue,Aryan,,False
train,512535,512535,AppleSupport,2017-12-01 22:42:11+00:00,@115858 @118936 @118721 @AppleSupport I donâ€™t understand why my purchase ainâ€™t working I need It fixed or Iâ€™m finna blow yâ€™all notifications up you decide!,other,account_and_billing,Aryan,the customer says there is an issue with purchase which comes under billing,False
train,2007372,2007372,AppleSupport,2017-11-04 03:46:30+00:00,@AppleSupport this iOS update has been known to be full of awful glitches for weeks now. Please fix.Iï¸,software_issue,software_issue,Aryan,,False
train,1631220,1631220,AppleSupport,2017-11-05 16:37:24+00:00,Flaw found post day light saving - time isnâ€™t updated in the weather app. Please look into it. @115858 https://t.co/G2qRyVEyNm,software_issue,software_issue,Aryan,,False
train,2519329,2519329,AppleSupport,2017-11-16 00:16:27+00:00,@ATT @115858 what is going on? I have an iPhone 6S 11.2 beta and everytime I try to make a call it automatically drops. Please help.,other,software_issue,Aryan, call drops comes under software issue,False
train,2112844,2112844,AppleSupport,2017-11-08 14:09:16+00:00,"Dear @115858 I live in Nigeria, my battery is NEVER sufficiently charged. How can I stop this? Thanks. https://t.co/ycKtK7SMEQ",software_issue,software_issue,Aryan,,False
train,863998,863998,AppleSupport,2017-11-05 08:35:27+00:00,@AppleSupport yâ€™all are so RUDE for not letting me cancel my subscription after my free trial,other,account_and_billing,Aryan,customer experiencing issue with customer support as well as billing,False
train,1815407,1815407,AppleSupport,2017-10-15 23:46:15+00:00,Is there a trade up type of thing with Apple for MacBooks?,software_issue,how_to_and_inquiry,Aryan,the customer Is enquiring not an software issue,False
train,1539317,1539317,AppleSupport,2017-11-03 21:37:56+00:00,Hey @AppleSupport can we fix the keyboard on iphone8? Emoji/123 keys swap when switching from portrait to landscape..,other,software_issue,Aryan,keyboard behavior issue,False
train,1768795,1768795,AppleSupport,2017-11-07 22:09:52+00:00,Has anybody reported to @AppleSupport the annoying spell check error when you try to use Iï¸,complaint_feedback,software_issue,Aryan,spell check error,False
train,2558631,2558631,AppleSupport,2017-11-16 16:11:21+00:00,"Want to know why my iPhones Bluetooth and WiFi keep turning on by themselves, like can you not ðŸ™„ @AppleSupport",other,software_issue,Aryan,customer experiencing issue with the interface,False
train,2852252,2852252,AppleSupport,2017-11-27 20:06:15+00:00,"@115858 High Sierra just screwed up my laptop, too. Safari no longer works. #apple #applesucks",software_issue,software_issue,Aryan,,False
train,2814568,2814568,AppleSupport,2017-11-27 02:24:59+00:00,@115858 why the fuck is my shit busted ever since updating!!! I swear yâ€™all be sending out viruses to the older models of iPhones each time a new one comes out and honey ur fucking ugly for that!!,other,software_issue,Aryan,Customer experiencing software issue after update,False
train,2548651,2548651,AppleSupport,2017-10-30 12:04:00+00:00,"Hi @115858, any chance you could fix iOS11 for the iPhone 7 please??
Ta https://t.co/KEdm1yTPe2",software_issue,software_issue,Aryan,,False
train,2220457,2220457,AppleSupport,2017-10-19 14:59:28+00:00,@AppleSupport Will my phone battery life degrades if I use the phone while charging? just asking,software_issue,how_to_and_inquiry,Aryan,customer is asking for an enquiry not complaining ,False
train,1572315,1572315,AppleSupport,2017-11-04 03:28:28+00:00,Why when I type â€œitâ€ it changes to â€œI.Tâ€? @AppleSupport,software_issue,software_issue,Aryan,,False
train,1297965,1297965,AppleSupport,2017-10-26 21:41:20+00:00,dear @AppleSupport fix your dam software on the iphone 7,other,software_issue,Aryan,customer getting frustrated ,False
train,2128255,2128255,AppleSupport,2017-11-08 17:58:14+00:00,@115858 needs to get it together and fix this â€”â€”&gt; â€ Iï¸ â€œ situation,other,other,Aryan,the problem mentioned by the customer looks so unclear,False
train,2352150,2352150,AppleSupport,2017-11-13 17:02:01+00:00,@AppleSupport When are you going to fix this bug? https://t.co/5WsdOTe8hu,software_issue,software_issue,Aryan,,False
train,512552,512552,AppleSupport,2017-12-01 21:23:05+00:00,"HELP... Question for iPhone users.
How do I backup/restore a new phone WITHOUT transferring my 10 000 photos across? 
Wana save storageðŸ¤”???",how_to_and_inquiry,how_to_and_inquiry,Aryan,,False
train,747806,747806,AppleSupport,2017-10-11 16:01:02+00:00,@AppleSupport why is my 4 month old 128gb iPhone 7 so damn slow! Itâ€™s going out the f#&amp;Â£ing window in a minute... ðŸ“±ðŸ”¨ðŸ˜¤,software_issue,software_issue,Aryan,,False
train,1449221,1449221,AppleSupport,2017-11-02 15:12:47+00:00,@AppleSupport I did the update last night and now emojis are displaying as question marks in boxes? Is this a known issue?,software_issue,software_issue,Aryan,,False
train,61297,61297,AppleSupport,2017-11-26 00:44:05+00:00,@AppleSupport my shit not updating,other,software_issue,Aryan,customer cant able to update,False
train,2420079,2420079,AppleSupport,2017-11-25 22:25:46+00:00,"@AppleSupport any idea why all my apps keep crashing, when Iâ€™m on my apps there super slow, phone constantly freezes and my 4G isnâ€™t working?",software_issue,software_issue,Aryan,,False
train,1936274,1936274,AppleSupport,2017-10-27 20:42:06+00:00,@115858 @AppleSupport  can you please so out battery life please and my battery went from 20% to 0% in 2 minuets wtf,software_issue,software_issue,Aryan,,False
train,1593293,1593293,AppleSupport,2017-11-04 17:51:39+00:00,"HAHAHAHA 

Iï¸ love it.",other,other,Aryan,no request found,False
train,1142074,1142074,AppleSupport,2017-10-24 15:35:16+00:00,@AppleSupport Please read this. Can you help? https://t.co/ggZFHBWN2P,other,other,Aryan,not a correct service request,False
train,1332338,1332338,AppleSupport,2017-10-16 05:50:19+00:00,@AppleSupport I accidentally bought a $50 apple store card through email instead of iTunes card. Is there a way I could replace/return it?,other,how_to_and_inquiry,Aryan,customer is enquiring whether he can have replace/return,False
train,2009153,2009153,AppleSupport,2017-11-04 14:41:03+00:00,@AppleSupport text correction is not working for the letter I.  What else you got?,other,software_issue,Aryan,the customer is facing issue with text correction ,False
train,2596422,2596422,AppleSupport,2017-11-17 03:16:44+00:00,My Apple ID has been disabled for the last few hours...@AppleSupport has been no help at all. ðŸ™„,account_and_billing,account_and_billing,Aryan,,False
train,690759,690759,AppleSupport,2017-10-05 20:11:50+00:00,@AppleSupport Ever since the new update to my watch the icon don't show up when I get a twitter notification,software_issue,software_issue,Aryan,,False
train,2815592,2815592,AppleSupport,2017-11-27 02:58:54+00:00,"Updated my phone and suddenly itâ€™s glitching like crazy, closing out of apps, and being extremely slow. Thanks @115858 ðŸ˜­",software_issue,software_issue,Aryan,,False
train,515830,515830,AppleSupport,2017-12-02 00:25:27+00:00,@AppleSupport what the actual fuck is this https://t.co/69duaNrRLe,other,other,Aryan,customer didn’t specify the issue  he is facing soo we cant make a decision for the given subject,False
train,1713714,1713714,AppleSupport,2017-11-07 02:10:25+00:00,@115858 please tell me how to fix this super annoying problem pertaining to I or as you have it autocorrecting to Iï¸Iï¸,how_to_and_inquiry,how_to_and_inquiry,Aryan,,False
train,767422,767422,AppleSupport,2017-10-07 09:59:42+00:00,@AppleSupport iPhone 7 Plus battery draining and iPhone 6 Constantly freezing and switching off since I updated to iOS  11.0.2 #apple #iOS11,software_issue,software_issue,Aryan,,False
train,2144582,2144582,AppleSupport,2017-11-08 22:15:46+00:00,Ok yâ€™all bitches rly getting on my nerves wit that question mark in the box shit when Iï¸ wanna type â€œIï¸â€ @115858 Iï¸ HATE YALL,software_issue,complaint_feedback,Aryan,customer tells he is facing an issue,False
train,1529990,1529990,AppleSupport,2017-11-03 15:17:52+00:00,I didnâ€™t update my phone so I can still see â€œ! ? Boxâ€ get it tf together @115858,software_issue,software_issue,Aryan,,False
train,164208,164208,AppleSupport,2017-11-24 19:47:20+00:00,"@AppleSupport Is ""Siri voice"" synced via iCloud? All my devices now use American (Female) despite me only changing it on my iPhone yesterday?",account_and_billing,how_to_and_inquiry,Aryan,it is like an enquiry,False
train,2053417,2053417,AppleSupport,2017-10-06 01:43:38+00:00,"@AppleSupport Hi! Can i ask something about Appstore authorizations hold charge?
Thanks!",account_and_billing,how_to_and_inquiry,Aryan,the customer is taking and enquiry,False
train,2082683,2082683,AppleSupport,2017-10-10 19:03:21+00:00,I really hope @115858 are working on a solution to everyoneâ€™s pre #iphone8 phones being completely messed up post #IOS11. This is unbearable ðŸ˜« #IRefuseToUpgrade,software_issue,software_issue,Aryan,,False
train,1999701,1999701,AppleSupport,2017-11-02 19:39:06+00:00,@AppleSupport why is my iPhone 6 trying to autocorrect â€œIâ€ all of a sudden? https://t.co/MUmrigNzyp,other,complaint_feedback,Aryan,,False
train,2020909,2020909,AppleSupport,2017-11-05 23:57:28+00:00,@AppleSupport Iï¸ ðŸ‘ˆðŸ½ yâ€™all gone fix this?,other,other,Aryan,the message is not readable ,False
train,306955,306955,AppleSupport,2017-10-06 20:58:47+00:00,@115948 @AppleSupport Can you fix â€œcreate radio stationâ€ I donâ€™t pay to listen to songs Iâ€™ve disliked and arenâ€™t even in the same genre,other,software_issue,Aryan,,False
train,1687686,1687686,AppleSupport,2017-11-06 17:24:02+00:00,How has @115858 not fixed this keyboard issue yet?!,other,complaint_feedback,Aryan,customer saying ,False
train,695367,695367,AppleSupport,2017-11-23 11:32:09+00:00,On my second iPhone 7 In not even two months and it still freezes every five minutes ðŸ˜³ @AppleSupport,software_issue,software_issue,Aryan,,False
train,1657281,1657281,AppleSupport,2017-11-06 02:25:10+00:00,@AppleSupport fix this glitch ASAP  cause vowels are important https://t.co/NAmFRXL7ZG,software_issue,software_issue,Aryan,software glitches,False
train,2892059,2892059,AppleSupport,2017-11-28 12:31:30+00:00,@115858 Iâ€™m using the EarPods and my phone says â€œaccessory not supported.â€ What do I do..?,other,hardware_issue,Aryan,comes under hardware malfunctioning ,False
train,1709291,1709291,AppleSupport,2017-11-07 00:20:57+00:00,@AppleSupport what is this .... https://t.co/rIirStht7D,other,other,Aryan,customer didn’t mention  the problem,False
train,1445654,1445654,AppleSupport,2017-10-16 19:16:19+00:00,Still frustrated @115858 hasnâ€™t fixed the import issue into photos on MacBook! Cmon!! ðŸ˜«ðŸ˜«,other,software_issue,Aryan,facing issue with photos,False
train,1681655,1681655,AppleSupport,2017-11-06 12:55:47+00:00,"@AppleSupport what the hell is going on?! 

Letters not working, phone is lagging, this iOS update is trash!",software_issue,software_issue,Aryan,,False
train,2709167,2709167,AppleSupport,2017-11-20 01:10:50+00:00,IPhone 7 on IOS 11.1.1 major battery draining issue. Went to  bed with 45% and woke up to 4% (followed all battery maximization techniques) pls fix! @AppleSupport,software_issue,software_issue,Aryan,,False
train,2347677,2347677,AppleSupport,2017-11-13 15:28:01+00:00,@AppleSupport How am I suppose to use my #iPhoneX outside in the cold when I work? Not even useable?,other,complaint_feedback,Aryan,complaining that phone is not being usable during cold,False
train,1833914,1833914,AppleSupport,2017-10-18 08:48:46+00:00,Hi @AppleSupport can you guys please fix the issues with battery life on the 6s Plus phones? Battery life drains too fast since the update-,software_issue,software_issue,Aryan,,False
train,2925650,2925650,AppleSupport,2017-11-29 03:07:59+00:00,@AppleSupport wth!!?? Is this real? Root user without password !!! https://t.co/l1gel72u0F,account_and_billing,account_and_billing,Aryan,,False
train,1182178,1182178,AppleSupport,2017-10-15 19:09:13+00:00,"My phone has been so slow since the iOS 11.03 update. Itâ€™s either @115858 or @156803, but something needs to happen.",software_issue,software_issue,Aryan,,False
train,1896647,1896647,AppleSupport,2017-10-24 15:03:34+00:00,@AppleSupport Just got disconnected from an important account support call. Should I call back or will they call me?,other,how_to_and_inquiry,Aryan,customer is asking for an enquiry ,False
train,2179508,2179508,AppleSupport,2017-11-26 07:22:41+00:00,"@AppleSupport Hi, someone stole my phone and i saw this picture on my icloud, please helpðŸ˜ž https://t.co/jyuZ1rCvXF",account_and_billing,account_and_billing,Aryan,,False
train,500030,500030,AppleSupport,2017-12-01 19:11:55+00:00,@AppleSupport I can't access imessage on mac and my ipad it always says itâ€™s an error occurred during activation. please help @AppleSupport,other,software_issue,Aryan,customer is facing issue ,False
train,2051232,2051232,AppleSupport,2017-10-05 19:36:00+00:00,whatâ€™s good @AppleSupport? my $800 texting device donâ€™t workðŸ˜¡,other,software_issue,Aryan,facing issue during texting,False
train,1997106,1997106,AppleSupport,2017-11-03 11:05:39+00:00,"Since updating to iOS 11.1 my iPhone is screwed. How are the rest of you with it? ðŸŽðŸ¤¢
https://t.co/ADtVRpI4vL
@115858 #pareidolia #acreativedc https://t.co/8NqsRLHd1H",software_issue,software_issue,Aryan,,False
train,2926440,2926440,AppleSupport,2017-11-29 03:58:59+00:00,Anyone elseâ€™s #iphone so slow? I have the 6S and itâ€™s moving like a snail. And my software is up to date. And I have space. @AppleSupport,software_issue,software_issue,Aryan,,False
train,1717304,1717304,AppleSupport,2017-10-16 10:06:55+00:00,I need @115858 to fix this damn update. My phone keeps shutting down &amp; it ddnt do that until this damn update!! ðŸ˜¡ðŸ˜¡ðŸ˜¡,software_issue,software_issue,Aryan,phone shutdown problem caused by an update,False
train,1121693,1121693,AppleSupport,2017-10-14 08:59:12+00:00,@AppleSupport by doing a fix for people who have had cheap screens installed you now made the touch on people who have real screens worse!!!,hardware_issue,hardware_issue,Aryan,,False
train,2138939,2138939,AppleSupport,2017-11-08 18:10:07+00:00,@AppleSupport IM SORRY WHY DOES THIS UPDATE CHANGE EVERYTHING TO A BOXED QUESTION MARK THIS IS NOT OK,software_issue,software_issue,Aryan,,False
train,721814,721814,AppleSupport,2017-10-11 00:59:45+00:00,@AppleSupport Phising email I received. Please look into it. https://t.co/SmqWr955Lr,other,other,Aryan,phishing email dosent fit to the following service options,False
train,2003151,2003151,AppleSupport,2017-11-03 19:28:05+00:00,@AppleSupport @115858 WHAT IS WRONG WITH MY KEYBOARD WHY DO MY iâ€™s KEEP CHANGING TO Iï¸,other,software_issue,Aryan,keyboard issue,False
train,902783,902783,AppleSupport,2017-11-02 06:53:16+00:00,@115858 wtf is this shit https://t.co/3mERIM9Dp5,complaint_feedback,complaint_feedback,Aryan,unclear service request too vague,False
train,268222,268222,AppleSupport,2017-10-05 23:57:03+00:00,@AppleSupport might as well go throw all my products in the dumpster now because you won't help me,other,complaint_feedback,Aryan,apple support feedback,False
train,2507392,2507392,AppleSupport,2017-11-15 20:21:13+00:00,"Phone is turning into a pile of shite. Can't call, can't download apps and can't use Whatsapp. Sort it out @115858",other,software_issue,Aryan,facing issue with the software,False
train,2974420,2974420,AppleSupport,2017-11-30 02:30:33+00:00,"@115858 Since the last update, my work had turned into a brick basically.  I've been buying iPhones since the first week the first one came out but not buying any more.  Your updates are full of issues, my work doesn't even work.",software_issue,software_issue,Aryan,,False
train,244197,244197,AppleSupport,2017-10-05 12:08:12+00:00,"This @115858 update is horrible. The amount of times Iâ€™ve had to restart, apps crashing, home screen going blank... is ridiculous...",software_issue,software_issue,Aryan,,False
train,612830,612830,AppleSupport,2017-11-22 06:19:17+00:00,Figured out an adequate work around.  Still would like to know how to mask a second object if it is all possible in Final Cut Pro. @AppleSupport,how_to_and_inquiry,how_to_and_inquiry,Aryan,,False
train,2278814,2278814,AppleSupport,2017-11-11 15:31:10+00:00,@AppleSupport latest updates does not allow me to send emails. Can receive them. Not just me. 4 of my friends and family too....sad,software_issue,software_issue,Aryan,,False
train,804906,804906,AppleSupport,2017-10-12 14:53:23+00:00,Hi @AppleSupport ever seen this? The green lines on the far left... they're slowly creeping further right. #BecomingAnnoying #Help? https://t.co/hFxvy07m7E,software_issue,hardware_issue,aryan,green line comes to hardware issues,False
train,799357,799357,AppleSupport,2017-10-16 16:29:51+00:00,Nice update @AppleSupport now I canâ€™t send video to an Android via text... #whathappened #thisisntnew #oldproblem #fixit,software_issue,software_issue,Aryan,,False
train,1889296,1889296,AppleSupport,2017-10-22 09:25:43+00:00,@AppleSupport @115858 when will there be a new update for iOS 11.0.3?? The current version is the worst I have used. Exits WiFi repeatedly,software_issue,software_issue,Aryan,wifi disconnects repeatedly customer is requesting for a new update,False
train,1677852,1677852,AppleSupport,2017-11-06 07:08:15+00:00,Batery life drained by a 10% in about 25 minutes of regular use. #ios11.1 #iphone6 @AppleSupport @115858,software_issue,software_issue,Aryan,,False
train,1769206,1769206,AppleSupport,2017-10-17 21:18:11+00:00,who at @115858 can i punch in the mouth for getting rid of the ability to turn off the fucking automatic brightness??? t,other,complaint_feedback,Aryan,customer angry because of the brightness issue,False
train,1929331,1929331,AppleSupport,2017-10-26 20:47:33+00:00,@AppleSupport this new ios11 update is a fucking joke! Canâ€™t even play music on ur lock screen now or through ur car without it crashing,software_issue,software_issue,Aryan,,False
train,1052191,1052191,AppleSupport,2017-10-14 20:18:44+00:00,Am I the only one getting a crappy connection on my AirPods @115858 #apple,other,hardware_issue,Aryan,airpods connection comes under hardware issue,False
train,1765150,1765150,AppleSupport,2017-11-07 20:30:12+00:00,"Hey @115858 just want to let you know that my watch battery used to last about a day and half, after last update I can't even make it to 4:00",software_issue,software_issue,Aryan,,False
train,1167831,1167831,AppleSupport,2017-10-24 18:25:43+00:00,@AppleSupport how come no music info will show up on my lock screen when Iâ€™m playing music?Canâ€™t skip the song or anything.,hardware_issue,software_issue,Aryan,customer mentioned and issue with software not an external issue,False
train,2349407,2349407,AppleSupport,2017-11-13 16:20:50+00:00,@AppleSupport know why the dates in Activity app month view move to the bottom of the week in the calendar view? They moved when Iï¸ was moving around the interface and now Iï¸ canâ€™t get them to move back to top of week. https://t.co/tfWzObpyTz,other,software_issue,Aryan,reporting of unexpected behaviour,False
train,2241122,2241122,AppleSupport,2017-11-10 19:18:03+00:00,Hey @AppleSupport @115858 when is the update to fix the keyboard issue coming?,software_issue,how_to_and_inquiry,Aryan,customer asking not mentioning for a service,False
train,628010,628010,AppleSupport,2017-11-22 12:37:08+00:00,@AppleSupport why my iPhone 7 plus keeps lagging and hanging on different apps?,other,software_issue,Aryan,customer mentions issue with software clearly,False
train,1576463,1576463,AppleSupport,2017-11-04 13:27:59+00:00,"After the update, apparently my iPhone no longer recognizes the letter Iï¸ and Iï¸t just shows up as a ? on my phone now. Wtf @AppleSupport https://t.co/1jWh3My7AD",software_issue,software_issue,Aryan,,False
train,1763725,1763725,AppleSupport,2017-11-07 19:58:32+00:00,@115858 @AppleSupport i is different from a question mark in a box with a random letter from the alphabet next to it fix it.,complaint_feedback,software_issue,Aryan,clear reporting about character rendering ,False
train,2341898,2341898,AppleSupport,2017-11-13 09:30:23+00:00,"Worst mistake Iâ€™ve made lately: upgrade to iOS 11. @115858 ruined my iPhone 7 experience, clearly as a nudge to upgrade.",software_issue,complaint_feedback,Aryan,customer didn’t mention  the problem and service,False
train,2280280,2280280,AppleSupport,2017-11-11 16:40:34+00:00,@applesupport 11.0.3 battery Why are you doing this to us.  I made the mistake of updating and it sucks!!! my phone shut off on the way home last night and cost me over an hour of extra travel time because directions were not available:( So frustrated:(((((,software_issue,software_issue,Aryan,,False
train,2013924,2013924,AppleSupport,2017-11-05 09:06:28+00:00,"@AppleSupport please fix this keyboard bug. Running IOS 11.1, why so many bugs? Fix all bugs and air the new update or donâ€™t. https://t.co/z2a5crzp1z",software_issue,software_issue,Aryan,,False
train,452634,452634,AppleSupport,2017-11-30 22:01:13+00:00,@AppleSupport any idea why my song is red? It plays no prob so Iâ€™m curious what it means lol https://t.co/Sw1IgleEaS,other,software_issue,Aryan,unusual behavior with the system,False
train,2449509,2449509,AppleSupport,2017-11-15 02:36:37+00:00,@AppleSupport my phone bill is too large for y'all to keep messing my phone up with your updates!!! stop it!!!!,software_issue,complaint_feedback,Aryan,there is no mention of issue,False
train,2850909,2850909,AppleSupport,2017-11-27 19:03:56+00:00,@AppleSupport I have to leave to go to the doctor but I will DM Apple when I get home. Thanx for the reply :-),other,other,Aryan,,False
train,2013061,2013061,AppleSupport,2017-11-05 05:09:48+00:00,@115858 please fix this Iï¸ problem thanks,other,other,Aryan,didn’t mention the issue or ticket number ,False
train,1998003,1998003,AppleSupport,2017-11-03 13:23:14+00:00,@115858 please fix this keyboard bug.,software_issue,software_issue,Aryan,,False
train,2968992,2968992,AppleSupport,2017-11-29 23:54:53+00:00,@115858 why can I no longer see my mile splits on my Activity App?,other,software_issue,Aryan,customer cant see the mile splits in the app,False
train,2237153,2237153,AppleSupport,2017-11-10 15:58:44+00:00,What is going on with the iPhone? It suddenly makes us type this Iï¸ and it is so annoying...@AppleSupport,software_issue,software_issue,Aryan,keyborad behaviour,False
train,2729038,2729038,AppleSupport,2017-11-20 13:10:00+00:00,"In #watchos, a tap on instructions list while navigating with maps displays the map. Since #watchos4, if the screen turns back on (eg. wrist raised), it returns to the instructions list. It was not the case in #watchos3. Can someone at @115858 tell if this is intentional or a bug?",software_issue,software_issue,Aryan,,False
train,1656553,1656553,AppleSupport,2017-11-06 02:17:07+00:00,"Hey @115858 WTF?!? Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ 
Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸ Iï¸",complaint_feedback,other,Aryan,didn’t mention the issue or ticket number ,False
train,103941,103941,AppleSupport,2017-11-23 14:51:25+00:00,@AppleSupport Is there a way to save the photos you have on a external hard drive to iCloud?,account_and_billing,how_to_and_inquiry,Aryan,asking how to save photos from hard drive to I cloud,False
train,2526376,2526376,AppleSupport,2017-11-16 02:50:29+00:00,@AppleSupport any fix for the calculator issues in iOS 11? If I add 1+2+3 I get 24 because the animation doesnâ€™t let me hit the second plus. See: https://t.co/8sXwAyEFzK,software_issue,software_issue,Aryan,,False
train,914480,914480,AppleSupport,2017-10-10 15:58:36+00:00,"@applesupport @115858 con su nueva actualizaciÃ³n mi celular no cambia la hora cuando esta bloqueado, su soporte por chat malisismo!",other,software_issue,Aryan,time isnt updating correctly,False
train,1682561,1682561,AppleSupport,2017-11-06 15:59:56+00:00,@AppleSupport Y is my 7+ screen going black when Iï¸ donâ€™t want it to and y am Iï¸ seeing â€œA ?â€ When typing â€œIï¸â€. All this is post update#Help,software_issue,software_issue,Aryan,,False
train,926439,926439,AppleSupport,2017-10-13 21:25:49+00:00,"@AppleSupport ever since I downloaded iOS11 my phone crashes 4/5 times I open an app, and my phone calls donâ€™t work",software_issue,software_issue,Aryan,,False
train,1174819,1174819,AppleSupport,2017-10-24 20:16:32+00:00,AIDEZ MOI SVP MON MAC A PLANTÃ‰ JAI PERDU TOUT MES COURS ðŸ˜­ðŸ˜­ðŸ˜­ #help @115858 https://t.co/CrxCYcndbv,other,other,Aryan,the message is uncleaer language used by customer is french,False
train,2229470,2229470,AppleSupport,2017-11-10 08:58:50+00:00,MacOS 10.13.1 is full of bluetooth problems? any solutions? @115858 @AppleSupport,other,software_issue,Aryan,bluetooth malfunction,False
train,462025,462025,AppleSupport,2017-12-01 02:20:05+00:00,@AppleSupport @115858 When is the CF and Developer Tools sourcecode ever gonna be released for latest versions on https://t.co/DfzWMTGBfL ?????? I email and never get a response.,other,how_to_and_inquiry,Aryan,customer is requesting for a enquiry,False
